AptamerID,Target,MeanEnergy,
NC21,Ibuprofen,-48.23248406,
NC21,LSD,-58.07471995,
NC21,Lactose,-87.5076776,
NC21,Levamisole,-56.22382741,
NC21,Lidocaine,-54.12112705,
NC21,Lorazepam,-53.07892987,
NC21,M3P1P,-64.02315574,
NC21,MDMA,-57.29744991,
NC21,Mannitol,-75.95069444,
NC21,Mephedrone,-50.58495446,
NC21,Methadone,-44.10792805,
NC21,Methamphetamine,-47.71135474,
NC21,Methylenedioxypyrovalerone,-53.53650729,
NC21,Methylphenidate,-49.55517987,
NC21,Morphine,-57.39205829,
NC21,Naloxone,-59.07973588,
NC21,Naltrexone,-60.36678506,
NC21,Nicotine,-50.6829531,
NC21,Norepinephrine,-62.86236794,
NC21,Normorphine,-60.36678506,
NC21,Oxycodone,-61.04076958,
NC21,Papaverine,-49.79517077,
NC21,Phenylalanine,-63.26359745,
NC21,Pholedrine,-55.58580373,
NC21,Procaine,-64.56951503,
NC21,Pseudoephedrine,-49.66959699,
NC21,Quinine,-58.99956056,
NC21,Scopolamine,-113.4186316,
NC21,Serotonin,-58.93045082,
NC21,Sumatriptan,-62.25702641,
NC21,Tramadol,-46.8120378,
NC21,L-Tryptophan,-63.76339709,
NC21,Tyramine,-52.01430328,
NC21,Tyrosine,-63.52664162,
NC21,Xylazine,-45.26306239,
NC21,"N,N-dimethyltryptamine",-52.1100296,
NC21357,AB-Fubinaca,-66.01320355,
NC21357,Acetaminophen,-57.30165756,
NC21357,Acetyl fentanyl,-82.95769353,
NC21357,Alprazolam,-83.48240665,
NC21357,Amoxapine,-72.03932832,
NC21357,Amphetamine,-65.58379781,
NC21357,Benzocaine,-93.51085155,
NC21357,Benzoylecgonine,-86.00714936,
NC21357,Benztropine,-58.66222222,
NC21357,Bupropion,-80.85268898,
NC21357,Caffeine,-89.27093124,
NC21357,Chlorpromazine,-52.71237705,
NC21357,Citalopram,-83.83769353,
NC21357,Clomipramine,-65.84585838,
NC21357,Clonazepam,-70.84381148,
NC21357,Clonixin,-72.92919627,
NC21357,Cocaine,-88.49840619,
NC21357,Codeine,-67.24224727,
NC21357,Diazepam,-70.91990437,
NC21357,Diphenhydramine,-74.21339253,
NC21357,Dopac,-63.61360428,
NC21357,Dopamine,-62.16763661,
NC21357,Ephedrine,-63.0552459,
NC21357,Epinephrine,-63.88956967,
NC21357,Ethylone,-78.19791667,
NC21357,Fentanyl,-85.696102,
NC21357,Flunixin,-61.03576503,
NC21357,Fluoxetine,-61.95122268,
NC21357,Furanyl fentanyl,-93.19491576,
NC21357,GABA,-63.7423133,
NC21357,Glycine,-56.93739526,
NC21357,Heroin,-93.67614299,
NC21357,Homovanillic acid,-73.39850865,
NC21357,Ibuprofen,-75.79803734,
NC21357,LSD,-69.93439208,
NC21357,Lactose,-105.3785314,
NC21357,Levamisole,-76.01163707,
NC21357,Lidocaine,-68.90918033,
NC21357,Lorazepam,-61.44972678,
NC21357,M3P1P,-86.50640938,
NC21357,MDMA,-72.93469718,
NC21357,Mannitol,-85.03517987,
NC21357,Mephedrone,-66.16966302,
NC21357,Methadone,-78.38295993,
NC21357,Methamphetamine,-56.22983379,
NC21357,Methylenedioxypyrovalerone,-73.22293488,
NC21357,Methylphenidate,-75.52351548,
NC21357,Morphine,-69.30564208,
NC21357,Naloxone,-85.58303734,
NC21357,Naltrexone,-87.09373862,
NC21357,Nicotine,-62.80990209,
NC21357,Norepinephrine,-64.498602,
NC21357,Normorphine,-87.09373862,
NC21357,Oxycodone,-77.18411885,
NC21357,Papaverine,-82.43150729,
NC21357,Phenylalanine,-72.84939891,
NC21357,Pholedrine,-76.42449681,
NC21357,Procaine,-82.87333789,
NC21357,Pseudoephedrine,-66.78344945,
NC21357,Quinine,-71.18020036,
NC21357,Scopolamine,-149.9951776,
NC21357,Serotonin,-69.44468124,
NC21357,Sumatriptan,-67.89226776,
NC21357,Tramadol,-73.04577869,
NC21357,L-Tryptophan,-75.02588115,
NC21357,Tyramine,-60.68663707,
NC21357,Tyrosine,-74.75845628,
NC21357,Xylazine,-64.84400729,
NC21357,"N,N-dimethyltryptamine",-73.80285064,
NC23,AB-Fubinaca,-104.463709,
NC23,Acetaminophen,-87.51186248,
NC23,Acetyl fentanyl,-118.5399476,
NC23,Alprazolam,-110.693076,
NC23,Amoxapine,-116.8382354,
NC23,Amphetamine,-73.15911658,
NC23,Benzocaine,-129.2601093,
NC23,Benzoylecgonine,-139.5974158,
NC23,Benztropine,-111.5834791,
NC23,Bupropion,-110.4915005,
NC23,Caffeine,-95.6729622,
NC23,Chlorpromazine,-91.82188069,
NC23,Citalopram,-120.2163889,
NC23,Clomipramine,-106.6338342,
NC23,Clonazepam,-115.5957719,
NC23,Clonixin,-84.25224271,
NC23,Cocaine,-129.6542782,
NC23,Codeine,-120.8771403,
NC23,Diazepam,-92.81968579,
NC23,Diphenhydramine,-104.7000387,
NC23,Dopac,-83.97570811,
NC23,Dopamine,-82.75659153,
NC23,Ephedrine,-96.09014572,
NC23,Epinephrine,-88.78715164,
NC23,Ethylone,-100.7124271,
NC23,Fentanyl,-145.3687864,
NC23,Flunixin,-102.5302846,
NC23,Fluoxetine,-109.9132354,
NC23,Furanyl fentanyl,-142.254556,
NC23,GABA,-89.43231557,
NC23,Glycine,-69.73183288,
NC23,Heroin,-132.4151503,
NC23,Homovanillic acid,-102.044367,
NC23,Ibuprofen,-95.72909836,
NC23,LSD,-120.8987341,
NC23,Lactose,-156.5309973,
NC23,Levamisole,-103.6414413,
NC23,Lidocaine,-116.8641462,
NC23,Lorazepam,-101.3607036,
NC23,M3P1P,-98.59297587,
NC23,MDMA,-97.93384107,
NC23,Mannitol,-110.8276093,
NC23,Mephedrone,-104.0496107,
NC23,Methadone,-92.56471995,
NC23,Methamphetamine,-91.49818761,
NC23,Methylenedioxypyrovalerone,-123.3812933,
NC23,Methylphenidate,-100.0934791,
NC23,Morphine,-119.4846721,
NC23,Naloxone,-120.2337181,
NC23,Naltrexone,-144.8113297,
NC23,Nicotine,-86.15403689,
NC23,Norepinephrine,-95.23460155,
NC23,Normorphine,-144.8113297,
NC23,Oxycodone,-129.2061954,
NC23,Papaverine,-111.4291712,
NC23,Phenylalanine,-86.98544854,
NC23,Pholedrine,-102.7918078,
NC23,Procaine,-112.8225934,
NC23,Pseudoephedrine,-86.99856557,
NC23,Quinine,-131.8017509,
NC23,Scopolamine,-189.0452801,
NC23,Serotonin,-101.094194,
NC23,Sumatriptan,-114.8346107,
NC23,Tramadol,-105.3577869,
NC23,L-Tryptophan,-105.2119945,
NC23,Tyramine,-76.9596949,
NC23,Tyrosine,-93.32589936,
NC23,Xylazine,-93.67674408,
NC23,"N,N-dimethyltryptamine",-84.9877163,
NC235,AB-Fubinaca,-67.62284381,
NC235,Acetaminophen,-55.10450137,
NC235,Acetyl fentanyl,-68.16959699,
NC235,Alprazolam,-78.56795765,
NC235,Amoxapine,-74.79496585,
NC235,Amphetamine,-50.14815118,
NC235,Benzocaine,-81.77192168,
NC235,Benzoylecgonine,-79.5576776,
NC235,Benztropine,-60.86655055,
NC235,Bupropion,-67.90522769,
NC235,Caffeine,-81.09100182,
NC235,Chlorpromazine,-55.48291439,
NC235,Citalopram,-73.35090619,
NC235,Clomipramine,-67.33964481,
NC235,Clonazepam,-67.63297131,
NC235,Clonixin,-61.09510701,
NC235,Cocaine,-82.74983607,
NC235,Codeine,-65.33312614,
NC235,Diazepam,-61.87396403,
NC235,Diphenhydramine,-65.04742486,
NC235,Dopac,-57.65933515,
NC235,Dopamine,-59.18147541,
NC235,Ephedrine,-51.59781648,
NC235,Epinephrine,-61.87892532,
NC235,Ethylone,-63.28107923,
NC235,Fentanyl,-70.20332423,
NC235,Flunixin,-58.09662796,
NC235,Fluoxetine,-63.95081512,
NC235,Furanyl fentanyl,-77.29453324,
NC235,GABA,-58.80245446,
NC235,Glycine,-51.72524362,
NC235,Heroin,-89.67195583,
NC235,Homovanillic acid,-64.28251594,
NC235,Ibuprofen,-62.59160291,
NC235,LSD,-71.81589481,
NC235,Lactose,-101.7401116,
NC235,Levamisole,-66.31323543,
NC235,Lidocaine,-65.88757514,
NC235,Lorazepam,-56.94967896,
NC235,M3P1P,-67.30835838,
NC235,MDMA,-64.0945378,
NC235,Mannitol,-84.03559199,
NC235,Mephedrone,-59.91341758,
NC235,Methadone,-67.28204463,
NC235,Methamphetamine,-46.79301002,
NC235,Methylenedioxypyrovalerone,-72.84612022,
NC235,Methylphenidate,-63.43543033,
NC235,Morphine,-68.55899362,
NC235,Naloxone,-78.67509335,
NC235,Naltrexone,-89.5116826,
NC235,Nicotine,-57.6692327,
NC235,Norepinephrine,-63.57822177,
NC235,Normorphine,-89.5116826,
NC235,Oxycodone,-70.72073543,
NC235,Papaverine,-64.84008652,
NC235,Phenylalanine,-59.51702186,
NC235,Pholedrine,-63.81215164,
NC235,Procaine,-68.99178506,
NC235,Pseudoephedrine,-57.18425091,
NC235,Quinine,-67.92874089,
NC235,Scopolamine,-122.1433333,
NC235,Serotonin,-64.9316826,
NC235,Sumatriptan,-68.62217896,
NC235,Tramadol,-69.00677596,
NC235,L-Tryptophan,-69.53052596,
NC235,Tyramine,-54.47254781,
NC235,Tyrosine,-65.04025501,
NC235,Xylazine,-58.24859062,
NC235,"N,N-dimethyltryptamine",-58.65518443,
NC26,AB-Fubinaca,-62.05047131,
NC26,Acetaminophen,-50.63750455,
NC26,Acetyl fentanyl,-75.68295537,
NC26,Alprazolam,-72.55648224,
NC26,Amoxapine,-56.84715164,
NC26,Amphetamine,-52.99865437,
NC26,Benzocaine,-73.38632969,
NC26,Benzoylecgonine,-67.2028051,
NC26,Benztropine,-50.71648452,
NC26,Bupropion,-57.09134791,
NC26,Caffeine,-85.2348816,
NC26,Chlorpromazine,-45.73207195,
NC26,Citalopram,-56.09543488,
NC26,Clomipramine,-45.65162113,
NC26,Clonazepam,-65.48490665,
NC26,Clonixin,-63.47080146,
NC26,Cocaine,-66.53087204,
NC26,Codeine,-54.72623862,
NC26,Diazepam,-52.50544627,
NC26,Diphenhydramine,-47.46655282,
NC26,Dopac,-61.98973816,
NC26,Dopamine,-61.53354053,
NC26,Ephedrine,-49.55317851,
NC26,Epinephrine,-59.4264276,
NC26,Ethylone,-74.30743397,
NC26,Fentanyl,-56.94900729,
NC26,Flunixin,-55.76399818,
NC26,Fluoxetine,-43.53784836,
NC26,Furanyl fentanyl,-63.51045082,
NC26,GABA,-53.78653005,
NC26,Glycine,-50.91806922,
NC26,Heroin,-63.7086225,
NC26,Homovanillic acid,-55.66783698,
NC26,Ibuprofen,-58.42785974,
NC26,LSD,-60.97139344,
NC26,Lactose,-99.92959699,
NC26,Levamisole,-57.17210155,
NC26,Lidocaine,-56.65757286,
NC26,Lorazepam,-53.79401639,
NC26,M3P1P,-78.26022541,
NC26,MDMA,-73.79736566,
NC26,Mannitol,-81.83078552,
NC26,Mephedrone,-51.56789162,
NC26,Methadone,-51.76517532,
NC26,Methamphetamine,-44.96855419,
NC26,Methylenedioxypyrovalerone,-54.19159153,
NC26,Methylphenidate,-53.13346311,
NC26,Morphine,-56.01783925,
NC26,Naloxone,-67.15770264,
NC26,Naltrexone,-65.31105647,
NC26,Nicotine,-59.97111111,
NC26,Norepinephrine,-55.65275729,
NC26,Normorphine,-65.31105647,
NC26,Oxycodone,-61.92215619,
NC26,Papaverine,-71.10922814,
NC26,Phenylalanine,-57.65756148,
NC26,Pholedrine,-59.23931922,
NC26,Procaine,-83.09787568,
NC26,Pseudoephedrine,-60.97091075,
NC26,Quinine,-58.92301457,
NC26,Scopolamine,-117.9678074,
NC26,Serotonin,-52.11341758,
NC26,Sumatriptan,-59.79505692,
NC26,Tramadol,-60.37381148,
NC26,L-Tryptophan,-62.47473588,
NC26,Tyramine,-60.26326275,
NC26,Tyrosine,-72.98252505,
NC26,Xylazine,-50.67250911,
NC26,"N,N-dimethyltryptamine",-60.52732696,
NC27,AB-Fubinaca,-76.2828643,
NC27,Acetaminophen,-54.35241348,
NC27,Acetyl fentanyl,-68.12354508,
NC27,Alprazolam,-85.65940346,
NC27,Amoxapine,-70.45173497,
NC27,Amphetamine,-52.94888889,
NC27,Benzocaine,-73.71534153,
NC27,Benzoylecgonine,-74.05090392,
NC27,Benztropine,-71.61041211,
NC27,Bupropion,-64.06995902,
NC27,Caffeine,-74.67401412,
NC27,Chlorpromazine,-62.55366803,
NC27,Citalopram,-75.48935565,
NC27,Clomipramine,-68.76261612,
NC27,Clonazepam,-75.86454007,
NC27,Clonixin,-63.60498862,
NC27,Cocaine,-75.39479964,
NC27,Codeine,-76.86059882,
NC27,Diazepam,-62.99124545,
NC27,Diphenhydramine,-65.86944444,
NC27,Dopac,-57.83009335,
NC27,Dopamine,-57.87451275,
NC27,Ephedrine,-59.21911885,
NC27,Epinephrine,-63.22299863,
NC27,Ethylone,-64.77752049,
NC27,Fentanyl,-69.27169854,
NC27,Flunixin,-64.95903689,
NC27,Fluoxetine,-64.11213342,
NC27,Furanyl fentanyl,-71.50185337,
NC27,GABA,-53.75843124,
NC27,Glycine,-45.56614982,
NC27,Heroin,-82.62352459,
NC27,Homovanillic acid,-58.60435337,
NC27,Ibuprofen,-64.58696038,
NC27,LSD,-75.24634563,
NC27,Lactose,-102.2539026,
NC27,Levamisole,-56.84608151,
NC27,Lidocaine,-65.24992486,
NC27,Lorazepam,-64.53553506,
NC27,M3P1P,-65.92049863,
NC27,MDMA,-61.52273907,
NC27,Mannitol,-76.57130464,
NC27,Mephedrone,-57.61954918,
NC27,Methadone,-74.63704918,
NC27,Methamphetamine,-54.44695128,
NC27,Methylenedioxypyrovalerone,-72.50157787,
NC27,Methylphenidate,-67.77430783,
NC27,Morphine,-75.77076958,
NC27,Naloxone,-82.33685337,
NC27,Naltrexone,-82.96719262,
NC27,Nicotine,-60.04085383,
NC27,Norepinephrine,-62.87301457,
NC27,Normorphine,-82.96719262,
NC27,Oxycodone,-80.95872723,
NC27,Papaverine,-69.45693534,
NC27,Phenylalanine,-60.27539617,
NC27,Pholedrine,-57.76604281,
NC27,Procaine,-64.95786658,
NC27,Pseudoephedrine,-57.92793488,
NC27,Quinine,-76.6304622,
NC27,Scopolamine,-105.201373,
NC27,Serotonin,-60.54178962,
NC27,Sumatriptan,-72.28898907,
NC27,Tramadol,-75.22897541,
NC27,L-Tryptophan,-66.03461749,
NC27,Tyramine,-52.53817395,
NC27,Tyrosine,-63.63672131,
NC27,Xylazine,-56.79934654,
NC27,"N,N-dimethyltryptamine",-61.70109517,
NC29,AB-Fubinaca,-66.68933288,
NC29,Acetaminophen,-64.23720401,
NC29,Acetyl fentanyl,-72.26720173,
NC29,Alprazolam,-79.38891393,
NC29,Amoxapine,-73.2488092,
NC29,Amphetamine,-62.1112796,
NC29,Benzocaine,-100.1459267,
NC29,Benzoylecgonine,-91.45743397,
NC29,Benztropine,-58.74191257,
NC29,Bupropion,-74.91823315,
NC29,Caffeine,-91.3705123,
NC29,Chlorpromazine,-54.50932605,
NC29,Citalopram,-68.94094262,
NC29,Clomipramine,-60.89353142,
NC29,Clonazepam,-82.52885929,
NC29,Clonixin,-73.24398907,
NC29,Cocaine,-86.46927596,
NC29,Codeine,-70.96602914,
NC29,Diazepam,-68.51890255,
NC29,Diphenhydramine,-60.20117942,
NC29,Dopac,-71.50988388,
NC29,Dopamine,-71.31035291,
NC29,Ephedrine,-67.30134335,
NC29,Epinephrine,-68.29851093,
NC29,Ethylone,-74.62619763,
NC29,Fentanyl,-75.10462659,
NC29,Flunixin,-68.62633197,
NC29,Fluoxetine,-59.23533698,
NC29,Furanyl fentanyl,-78.70139117,
NC29,GABA,-64.30081512,
NC29,Glycine,-53.64716985,
NC29,Heroin,-83.70571494,
NC29,Homovanillic acid,-75.992352,
NC29,Ibuprofen,-74.56364754,
NC29,LSD,-73.86909381,
NC29,Lactose,-117.8411999,
NC29,Levamisole,-74.59106102,
NC29,Lidocaine,-72.25836521,
NC29,Lorazepam,-65.99880237,
NC29,M3P1P,-87.20495446,
NC29,MDMA,-80.33218352,
NC29,Mannitol,-91.55609745,
NC29,Mephedrone,-71.88119536,
NC29,Methadone,-57.29648224,
NC29,Methamphetamine,-60.28209016,
NC29,Methylenedioxypyrovalerone,-73.21343352,
NC29,Methylphenidate,-73.70653689,
NC29,Morphine,-73.73947632,
NC29,Naloxone,-86.45157332,
NC29,Naltrexone,-88.16093807,
NC29,Nicotine,-69.8439663,
NC29,Norepinephrine,-70.40921903,
NC29,Normorphine,-88.16093807,
NC29,Oxycodone,-83.63610656,
NC29,Papaverine,-70.83578324,
NC29,Phenylalanine,-74.04257286,
NC29,Pholedrine,-75.58604736,
NC29,Procaine,-80.72633424,
NC29,Pseudoephedrine,-66.20589936,
NC29,Quinine,-75.01800091,
NC29,Scopolamine,-144.6128962,
NC29,Serotonin,-73.84845856,
NC29,Sumatriptan,-73.04281876,
NC29,Tramadol,-67.25952869,
NC29,L-Tryptophan,-78.2034745,
NC29,Tyramine,-66.17370219,
NC29,Tyrosine,-78.13341075,
NC29,Xylazine,-63.61260018,
NC29,"N,N-dimethyltryptamine",-70.70624545,
NC3,AB-Fubinaca,-90.52829463,
NC3,Acetaminophen,-74.13644126,
NC3,Acetyl fentanyl,-105.3758743,
NC3,Alprazolam,-101.8380305,
NC3,Amoxapine,-85.9026275,
NC3,Amphetamine,-65.47723361,
NC3,Benzocaine,-105.2062409,
NC3,Benzoylecgonine,-106.319046,
NC3,Benztropine,-85.95550774,
NC3,Bupropion,-86.0876867,
NC3,Caffeine,-94.70831967,
NC3,Chlorpromazine,-72.14812842,
NC3,Citalopram,-89.82119308,
NC3,Clomipramine,-71.93550546,
NC3,Clonazepam,-90.57315574,
NC3,Clonixin,-82.41058288,
NC3,Cocaine,-98.53252277,
NC3,Codeine,-90.49006831,
NC3,Diazepam,-79.06395264,
NC3,Diphenhydramine,-80.81094262,
NC3,Dopac,-79.63534608,
NC3,Dopamine,-80.44229508,
NC3,Ephedrine,-77.13123634,
NC3,Epinephrine,-82.81301002,
NC3,Ethylone,-91.50125455,
NC3,Fentanyl,-106.3457218,
NC3,Flunixin,-84.92354281,
NC3,Fluoxetine,-79.39365209,
NC3,Furanyl fentanyl,-110.8420423,
NC3,GABA,-66.32286885,
NC3,Glycine,-51.30658015,
NC3,Heroin,-102.2436999,
NC3,Homovanillic acid,-78.59220628,
NC3,Ibuprofen,-84.79412568,
NC3,LSD,-99.86691257,
NC3,Lactose,-136.5381671,
NC3,Levamisole,-82.46511384,
NC3,Lidocaine,-88.5992623,
NC3,Lorazepam,-80.82782104,
NC3,M3P1P,-93.76698543,
NC3,MDMA,-91.58713798,
NC3,Mannitol,-105.6750888,
NC3,Mephedrone,-79.56629326,
NC3,Methadone,-84.82301913,
NC3,Methamphetamine,-70.68921448,
NC3,Methylenedioxypyrovalerone,-88.94599499,
NC3,Methylphenidate,-84.71797587,
NC3,Morphine,-90.70274818,
NC3,Naloxone,-101.7527391,
NC3,Naltrexone,-105.2490118,
NC3,Nicotine,-81.47769126,
NC3,Norepinephrine,-81.39553051,
NC3,Normorphine,-105.2490118,
NC3,Oxycodone,-99.0630123,
NC3,Papaverine,-95.46741803,
NC3,Phenylalanine,-75.05586293,
NC3,Pholedrine,-79.9558174,
NC3,Procaine,-104.2244285,
NC3,Pseudoephedrine,-74.73501366,
NC3,Quinine,-97.8648429,
NC3,Scopolamine,-152.7270924,
NC3,Serotonin,-79.23371129,
NC3,Sumatriptan,-91.41503643,
NC3,Tramadol,-87.09497268,
NC3,L-Tryptophan,-83.47560109,
NC3,Tyramine,-73.47980419,
NC3,Tyrosine,-83.91015255,
NC3,Xylazine,-69.6732878,
NC3,"N,N-dimethyltryptamine",-80.66043944,
NC31,AB-Fubinaca,-70.41510701,
NC31,Acetaminophen,-61.42768443,
NC31,Acetyl fentanyl,-66.81747723,
NC31,Alprazolam,-82.85476093,
NC31,Amoxapine,-72.30239982,
NC31,Amphetamine,-65.79839026,
NC31,Benzocaine,-86.73410291,
NC31,Benzoylecgonine,-84.931949,
NC31,Benztropine,-61.11599727,
NC31,Bupropion,-70.67306694,
NC31,Caffeine,-93.59549863,
NC31,Chlorpromazine,-54.42401639,
NC31,Citalopram,-70.14453097,
NC31,Clomipramine,-61.10758424,
NC31,Clonazepam,-82.97071494,
NC31,Clonixin,-72.40822632,
NC31,Cocaine,-74.85778461,
NC31,Codeine,-77.23836976,
NC31,Diazepam,-66.60999772,
NC31,Diphenhydramine,-62.76968124,
NC31,Dopac,-64.48765027,
NC31,Dopamine,-65.5874112,
NC31,Ephedrine,-65.42243852,
NC31,Epinephrine,-62.75641621,
NC31,Ethylone,-79.26722678,
NC31,Fentanyl,-66.88278461,
NC31,Flunixin,-66.31983607,
NC31,Fluoxetine,-59.81171676,
NC31,Furanyl fentanyl,-73.02010929,
NC31,GABA,-61.00148907,
NC31,Glycine,-50.20458561,
NC31,Heroin,-79.38790301,
NC31,Homovanillic acid,-67.06030282,
NC31,Ibuprofen,-67.16712204,
NC31,LSD,-72.80172359,
NC31,Lactose,-104.2320401,
NC31,Levamisole,-66.81590619,
NC31,Lidocaine,-66.00375,
NC31,Lorazepam,-69.03877049,
NC31,M3P1P,-86.73927368,
NC31,MDMA,-69.9135724,
NC31,Mannitol,-88.49158015,
NC31,Mephedrone,-63.10285747,
NC31,Methadone,-75.25906876,
NC31,Methamphetamine,-60.7659153,
NC31,Methylenedioxypyrovalerone,-70.96130464,
NC31,Methylphenidate,-71.7414959,
NC31,Morphine,-75.60303734,
NC31,Naloxone,-76.05436931,
NC31,Naltrexone,-89.15386157,
NC31,Nicotine,-63.82845628,
NC31,Norepinephrine,-68.09032559,
NC31,Normorphine,-89.15386157,
NC31,Oxycodone,-86.39339709,
NC31,Papaverine,-83.13002049,
NC31,Phenylalanine,-68.25378188,
NC31,Pholedrine,-65.01306239,
NC31,Procaine,-77.66430783,
NC31,Pseudoephedrine,-63.82821494,
NC31,Quinine,-74.17260246,
NC31,Scopolamine,-125.7831148,
NC31,Serotonin,-63.5604918,
NC31,Sumatriptan,-71.73603597,
NC31,Tramadol,-70.17964253,
NC31,L-Tryptophan,-70.43742942,
NC31,Tyramine,-59.22689208,
NC31,Tyrosine,-73.57697632,
NC31,Xylazine,-55.35153916,
NC31,"N,N-dimethyltryptamine",-75.44019126,
NC314,AB-Fubinaca,-79.78766849,
NC314,Acetaminophen,-73.69412341,
NC314,Acetyl fentanyl,-78.79829918,
NC314,Alprazolam,-101.1344649,
NC314,Amoxapine,-76.72357468,
NC314,Amphetamine,-63.99311248,
NC314,Benzocaine,-101.9088593,
NC314,Benzoylecgonine,-96.81009107,
NC314,Benztropine,-85.37704235,
NC314,Bupropion,-75.10415756,
NC314,Caffeine,-90.84880009,
NC314,Chlorpromazine,-71.84826047,
NC314,Citalopram,-77.87020264,
NC314,Clomipramine,-68.59249772,
NC314,Clonazepam,-93.65299863,
NC314,Clonixin,-72.76623179,
NC314,Cocaine,-86.6108561,
NC314,Codeine,-98.03688297,
NC314,Diazepam,-70.03315118,
NC314,Diphenhydramine,-63.5591439,
NC314,Dopac,-79.75440801,
NC314,Dopamine,-75.57124317,
NC314,Ephedrine,-82.78607923,
NC314,Epinephrine,-85.63651639,
NC314,Ethylone,-74.67069444,
NC314,Fentanyl,-79.53547814,
NC314,Flunixin,-83.05102459,
NC314,Fluoxetine,-67.67121129,
NC314,Furanyl fentanyl,-82.18964936,
NC314,GABA,-71.23729508,
NC314,Glycine,-58.38289845,
NC314,Heroin,-94.22217668,
NC314,Homovanillic acid,-73.25157559,
NC314,Ibuprofen,-80.38324226,
NC314,LSD,-92.77229736,
NC314,Lactose,-143.4945036,
NC314,Levamisole,-77.80425319,
NC314,Lidocaine,-79.46562842,
NC314,Lorazepam,-79.52437386,
NC314,M3P1P,-87.35625228,
NC314,MDMA,-80.87230874,
NC314,Mannitol,-112.5915756,
NC314,Mephedrone,-74.1730123,
NC314,Methadone,-64.47681239,
NC314,Methamphetamine,-75.78494536,
NC314,Methylenedioxypyrovalerone,-79.24573087,
NC314,Methylphenidate,-75.72958561,
NC314,Morphine,-101.9828188,
NC314,Naloxone,-109.4652026,
NC314,Naltrexone,-94.16249089,
NC314,Nicotine,-80.04440346,
NC314,Norepinephrine,-84.0336908,
NC314,Normorphine,-94.16249089,
NC314,Oxycodone,-105.6560633,
NC314,Papaverine,-76.21872268,
NC314,Phenylalanine,-77.41606785,
NC314,Pholedrine,-72.93444217,
NC314,Procaine,-83.35824454,
NC314,Pseudoephedrine,-66.7693602,
NC314,Quinine,-96.60597222,
NC314,Scopolamine,-139.6219695,
NC314,Serotonin,-77.78858834,
NC314,Sumatriptan,-88.726102,
NC314,Tramadol,-91.20943078,
NC314,L-Tryptophan,-81.93772313,
NC314,Tyramine,-66.1878939,
NC314,Tyrosine,-77.13382741,
NC314,Xylazine,-63.78233151,
NC314,"N,N-dimethyltryptamine",-70.86605647,
NC32,AB-Fubinaca,-55.92079007,
NC32,Acetaminophen,-47.49650956,
NC32,Acetyl fentanyl,-41.52992942,
NC32,Alprazolam,-66.65206512,
NC32,Amoxapine,-50.98617942,
NC32,Amphetamine,-38.26068761,
NC32,Benzocaine,-69.68626366,
NC32,Benzoylecgonine,-51.13098133,
NC32,Benztropine,-38.73402095,
NC32,Bupropion,-42.83994763,
NC32,Caffeine,-73.02740209,
NC32,Chlorpromazine,-37.66727231,
NC32,Citalopram,-45.43349727,
NC32,Clomipramine,-38.28210155,
NC32,Clonazepam,-63.00006148,
NC32,Clonixin,-49.72568078,
NC32,Cocaine,-48.08431694,
NC32,Codeine,-49.60476776,
NC32,Diazepam,-44.14454235,
NC32,Diphenhydramine,-39.21045537,
NC32,Dopac,-53.38602459,
NC32,Dopamine,-50.07169171,
NC32,Ephedrine,-43.68210155,
NC32,Epinephrine,-53.42710838,
NC32,Ethylone,-51.18620674,
NC32,Fentanyl,-41.07441029,
NC32,Flunixin,-49.63993397,
NC32,Fluoxetine,-34.57874089,
NC32,Furanyl fentanyl,-42.69643443,
NC32,GABA,-51.31186703,
NC32,Glycine,-49.36756603,
NC32,Heroin,-52.49017987,
NC32,Homovanillic acid,-52.2210929,
NC32,Ibuprofen,-40.95585383,
NC32,LSD,-48.07805328,
NC32,Lactose,-85.34616576,
NC32,Levamisole,-43.82582878,
NC32,Lidocaine,-45.14196038,
NC32,Lorazepam,-50.855148,
NC32,M3P1P,-47.24613616,
NC32,MDMA,-47.10802596,
NC32,Mannitol,-67.43839709,
NC32,Mephedrone,-41.69110428,
NC32,Methadone,-36.69066712,
NC32,Methamphetamine,-37.79299863,
NC32,Methylenedioxypyrovalerone,-47.18510474,
NC32,Methylphenidate,-45.15370674,
NC32,Morphine,-51.55527778,
NC32,Naloxone,-52.68180783,
NC32,Naltrexone,-51.86872268,
NC32,Nicotine,-42.11491576,
NC32,Norepinephrine,-56.91552823,
NC32,Normorphine,-51.86872268,
NC32,Oxycodone,-56.10575137,
NC32,Papaverine,-42.60522086,
NC32,Phenylalanine,-50.42308971,
NC32,Pholedrine,-43.28156648,
NC32,Procaine,-48.42699909,
NC32,Pseudoephedrine,-41.7494877,
NC32,Quinine,-47.41352004,
NC32,Scopolamine,-88.2522837,
NC32,Serotonin,-49.4624112,
NC32,Sumatriptan,-51.9882582,
NC32,Tramadol,-42.7167623,
NC32,L-Tryptophan,-54.15394126,
NC32,Tyramine,-43.12264344,
NC32,Tyrosine,-55.3404827,
NC32,Xylazine,-39.09491348,
NC32,"N,N-dimethyltryptamine",-44.21584699,
NC33,AB-Fubinaca,-88.34349044,
NC33,Acetaminophen,-83.22812386,
NC33,Acetyl fentanyl,-91.12853825,
NC33,Alprazolam,-98.61617031,
NC33,Amoxapine,-83.61843352,
